[CONFIG] distributed init (local rank 2)
[CONFIG] Let's use 4 GPUs!
106447 queries in the dataset
5345 queries in the dataset
load pretrained weights/resnetsafa_dgcnn_asam_2to3_up.pth encoder!
load initial weights!
iver5kU
distributed: True
val_distributed: False
syncBN: False
use_amp: False
share: True
seed: 1
port: 12364
feat_dim: 4096
margin: 0.07
optimizer: SAM
wd: 0.03
epochs: 10
lr: 0.0001
scheduler: CosineAnnealingLR
num_layers: 1
num_heads: 8
seq_len: 5
model_type: transmixer
use_cloud: True
use_polar: False
freeze: False
aug_mode: 0
tile_size: 224
image_size: 224
map_type: multi
pretrained: weights/resnetsafa_dgcnn_asam_2to3_up.pth
encoder_dim: 512
rank: 0
world_size: 4
gpu: 0
device: cuda:0
dist_backend: nccl
dist_url: env://
log: True

106447 queries in the dataset
5345 queries in the dataset
Using 6 dataloader workers every process
load pretrained weights/resnetsafa_dgcnn_asam_2to3_up.pth encoder!
Model device: cuda:0
Model name: model_20231025_2323
Number of model parameters: 47718072
load initial weights!
Epoch[1-1]	loss: 0.0614	total loss: 0.0614
Epoch[1-29]	loss: 0.1719	total loss: 0.1719
Epoch[1-30]	loss: 0.2524	total loss: 0.2524
Epoch[1-31]	loss: 0.0939	total loss: 0.0939
Epoch[1-32]	loss: 0.1068	total loss: 0.1068
Epoch[1-33]	loss: 0.1769	total loss: 0.1769
Epoch[1-34]	loss: 0.2330	total loss: 0.2330
Epoch[1-35]	loss: 0.1777	total loss: 0.1777
Epoch[1-36]	loss: 0.1718	total loss: 0.1718
Epoch[1-37]	loss: 0.1701	total loss: 0.1701
Epoch[1-38]	loss: 0.2172	total loss: 0.2172
Epoch[1-39]	loss: 0.1942	total loss: 0.1942
Epoch[1-40]	loss: 0.1661	total loss: 0.1661
Epoch[1-41]	loss: 0.2303	total loss: 0.2303
Epoch[1-42]	loss: 0.5120	total loss: 0.5120
Epoch[1-43]	loss: 0.2298	total loss: 0.2298
Epoch[1-44]	loss: 0.1440	total loss: 0.1440
Epoch[1-45]	loss: 0.1159	total loss: 0.1159
Epoch[1-46]	loss: 0.1894	total loss: 0.1894
Epoch[1-47]	loss: 0.1202	total loss: 0.1202
Epoch[1-48]	loss: 0.1650	total loss: 0.1650
Epoch[1-49]	loss: 0.2338	total loss: 0.2338
Epoch[1-50]	loss: 0.2095	total loss: 0.2095
Epoch[1-51]	loss: 0.5747	total loss: 0.5747
Epoch[1-52]	loss: 0.1021	total loss: 0.1021
Epoch[1-53]	loss: 0.1529	total loss: 0.1529
Epoch[1-54]	loss: 0.1328	total loss: 0.1328
Epoch[1-55]	loss: 0.1088	total loss: 0.1088
Epoch[1-56]	loss: 0.1524	total loss: 0.1524
Epoch[1-57]	loss: 0.1289	total loss: 0.1289
Epoch[1-58]	loss: 0.2570	total loss: 0.2570
Epoch[1-59]	loss: 0.2491	total loss: 0.2491
Epoch[1-60]	loss: 0.0676	total loss: 0.0676
Epoch[1-61]	loss: 0.3565	total loss: 0.3565
Epoch[1-62]	loss: 0.1877	total loss: 0.1877
Epoch[1-63]	loss: 0.1337	total loss: 0.1337
Epoch[1-64]	loss: 0.3683	total loss: 0.3683
Epoch[1-65]	loss: 0.1098	total loss: 0.1098
Epoch[1-66]	loss: 0.2405	total loss: 0.2405
Epoch[1-67]	loss: 0.1496	total loss: 0.1496
Epoch[1-68]	loss: 0.1461	total loss: 0.1461
Epoch[1-69]	loss: 0.1287	total loss: 0.1287
Epoch[1-70]	loss: 0.2811	total loss: 0.2811
Epoch[1-71]	loss: 0.0745	total loss: 0.0745
Epoch[1-72]	loss: 0.2261	total loss: 0.2261
Epoch[1-73]	loss: 0.1686	total loss: 0.1686
Epoch[1-74]	loss: 0.0970	total loss: 0.0970
Epoch[1-75]	loss: 0.1561	total loss: 0.1561
Epoch[1-76]	loss: 0.2072	total loss: 0.2072
Epoch[1-77]	loss: 0.1422	total loss: 0.1422
Epoch[1-78]	loss: 0.1787	total loss: 0.1787
Epoch[1-79]	loss: 0.1482	total loss: 0.1482
Epoch[1-80]	loss: 0.0942	total loss: 0.0942
Epoch[1-81]	loss: 0.2783	total loss: 0.2783
Epoch[1-82]	loss: 0.0826	total loss: 0.0826
Epoch[1-83]	loss: 0.1844	total loss: 0.1844
Epoch[1-84]	loss: 0.0993	total loss: 0.0993
Epoch[1-85]	loss: 0.2962	total loss: 0.2962
Epoch[1-86]	loss: 0.0488	total loss: 0.0488
Epoch[1-87]	loss: 0.1299	total loss: 0.1299
Epoch[1-88]	loss: 0.1473	total loss: 0.1473
Epoch[1-89]	loss: 0.2971	total loss: 0.2971
Epoch[1-90]	loss: 0.1262	total loss: 0.1262
Epoch[1-91]	loss: 0.0831	total loss: 0.0831
Epoch[1-92]	loss: 0.1757	total loss: 0.1757
Epoch[1-93]	loss: 0.1835	total loss: 0.1835
Epoch[1-94]	loss: 0.1222	total loss: 0.1222
Epoch[1-95]	loss: 0.1362	total loss: 0.1362
Epoch[1-96]	loss: 0.0701	total loss: 0.0701
Epoch[1-97]	loss: 0.0845	total loss: 0.0845
Epoch[1-98]	loss: 0.1486	total loss: 0.1486
Epoch[1-99]	loss: 0.1108	total loss: 0.1108
Epoch[1-100]	loss: 0.2107	total loss: 0.2107
Epoch[1-101]	loss: 0.1179	total loss: 0.1179
Epoch[1-102]	loss: 0.2016	total loss: 0.2016
Epoch[1-103]	loss: 0.0892	total loss: 0.0892
Epoch[1-104]	loss: 0.2109	total loss: 0.2109
Epoch[1-105]	loss: 0.1133	total loss: 0.1133
Epoch[1-106]	loss: 0.0882	total loss: 0.0882
Epoch[1-107]	loss: 0.1306	total loss: 0.1306
Epoch[1-108]	loss: 0.1955	total loss: 0.1955
Epoch[1-109]	loss: 0.0734	total loss: 0.0734
Epoch[1-110]	loss: 0.1636	total loss: 0.1636
Epoch[1-111]	loss: 0.1266	total loss: 0.1266
Epoch[1-112]	loss: 0.1102	total loss: 0.1102
Epoch[1-113]	loss: 0.0443	total loss: 0.0443
Epoch[1-114]	loss: 0.1216	total loss: 0.1216
Epoch[1-115]	loss: 0.1567	total loss: 0.1567
Epoch[1-116]	loss: 0.1841	total loss: 0.1841
Epoch[1-117]	loss: 0.0702	total loss: 0.0702
Epoch[1-118]	loss: 0.1681	total loss: 0.1681
Epoch[1-119]	loss: 0.1026	total loss: 0.1026
Epoch[1-120]	loss: 0.0574	total loss: 0.0574
Epoch[1-121]	loss: 0.0871	total loss: 0.0871
Epoch[1-122]	loss: 0.1060	total loss: 0.1060
Epoch[1-123]	loss: 0.0332	total loss: 0.0332
Epoch[1-124]	loss: 0.0819	total loss: 0.0819
Epoch[1-125]	loss: 0.0936	total loss: 0.0936
Epoch[1-126]	loss: 0.0651	total loss: 0.0651
Epoch[1-127]	loss: 0.0410	total loss: 0.0410
Epoch[1-128]	loss: 0.1657	total loss: 0.1657
Epoch[1-129]	loss: 0.1503	total loss: 0.1503
Epoch[1-130]	loss: 0.0641	total loss: 0.0641
Epoch[1-131]	loss: 0.1634	total loss: 0.1634
Epoch[1-132]	loss: 0.1441	total loss: 0.1441
Epoch[1-133]	loss: 0.0468	total loss: 0.0468
Epoch[1-134]	loss: 0.1140	total loss: 0.1140
Epoch[1-135]	loss: 0.1303	total loss: 0.1303
Epoch[1-136]	loss: 0.0949	total loss: 0.0949
Epoch[1-137]	loss: 0.0381	total loss: 0.0381
Epoch[1-138]	loss: 0.0676	total loss: 0.0676
Epoch[1-139]	loss: 0.0620	total loss: 0.0620
Epoch[1-140]	loss: 0.0728	total loss: 0.0728
Epoch[1-141]	loss: 0.0972	total loss: 0.0972
Epoch[1-142]	loss: 0.0672	total loss: 0.0672
Epoch[1-143]	loss: 0.1152	total loss: 0.1152
Epoch[1-144]	loss: 0.0825	total loss: 0.0825
Epoch[1-145]	loss: 0.2180	total loss: 0.2180
Epoch[1-146]	loss: 0.1294	total loss: 0.1294
Epoch[1-147]	loss: 0.1742	total loss: 0.1742
Epoch[1-148]	loss: 0.0290	total loss: 0.0290
Epoch[1-149]	loss: 0.0625	total loss: 0.0625
Epoch[1-150]	loss: 0.1332	total loss: 0.1332
Epoch[1-151]	loss: 0.0789	total loss: 0.0789
Epoch[1-152]	loss: 0.0905	total loss: 0.0905
Epoch[1-153]	loss: 0.0636	total loss: 0.0636
Epoch[1-154]	loss: 0.0535	total loss: 0.0535
Epoch[1-155]	loss: 0.1031	total loss: 0.1031
Epoch[1-156]	loss: 0.1710	total loss: 0.1710
Epoch[1-157]	loss: 0.1462	total loss: 0.1462
Epoch[1-158]	loss: 0.1560	total loss: 0.1560
Epoch[1-159]	loss: 0.1549	total loss: 0.1549
Epoch[1-160]	loss: 0.1763	total loss: 0.1763
Epoch[1-161]	loss: 0.2287	total loss: 0.2287
Epoch[1-162]	loss: 0.0668	total loss: 0.0668
Epoch[1-163]	loss: 0.0740	total loss: 0.0740
Epoch[1-164]	loss: 0.1401	total loss: 0.1401
Epoch[1-165]	loss: 0.0769	total loss: 0.0769
Epoch[1-166]	loss: 0.1211	total loss: 0.1211
Epoch[1-167]	loss: 0.2554	total loss: 0.2554
Epoch[1-168]	loss: 0.0301	total loss: 0.0301
Epoch[1-169]	loss: 0.1455	total loss: 0.1455
Epoch[1-170]	loss: 0.1931	total loss: 0.1931
Epoch[1-171]	loss: 0.1470	total loss: 0.1470
Epoch[1-172]	loss: 0.1118	total loss: 0.1118
Epoch[1-173]	loss: 0.1289	total loss: 0.1289
Epoch[1-174]	loss: 0.0944	total loss: 0.0944
Epoch[1-175]	loss: 0.0983	total loss: 0.0983
Epoch[1-176]	loss: 0.0286	total loss: 0.0286
Epoch[1-177]	loss: 0.0790	total loss: 0.0790
Epoch[1-178]	loss: 0.1039	total loss: 0.1039
Epoch[1-179]	loss: 0.1050	total loss: 0.1050
Epoch[1-180]	loss: 0.1525	total loss: 0.1525
Epoch[1-181]	loss: 0.0999	total loss: 0.0999
Epoch[1-182]	loss: 0.0504	total loss: 0.0504
Epoch[1-183]	loss: 0.1739	total loss: 0.1739
Epoch[1-184]	loss: 0.0352	total loss: 0.0352
Epoch[1-185]	loss: 0.0779	total loss: 0.0779
Epoch[1-186]	loss: 0.0471	total loss: 0.0471
Epoch[1-187]	loss: 0.1067	total loss: 0.1067
Epoch[1-188]	loss: 0.0838	total loss: 0.0838
Epoch[1-189]	loss: 0.0149	total loss: 0.0149
Epoch[1-190]	loss: 0.0784	total loss: 0.0784
Epoch[1-191]	loss: 0.1809	total loss: 0.1809
Epoch[1-192]	loss: 0.1175	total loss: 0.1175
Epoch[1-193]	loss: 0.0561	total loss: 0.0561
Epoch[1-194]	loss: 0.0741	total loss: 0.0741
Epoch[1-195]	loss: 0.1648	total loss: 0.1648
Epoch[1-196]	loss: 0.0166	total loss: 0.0166
Epoch[1-197]	loss: 0.2857	total loss: 0.2857
Epoch[1-198]	loss: 0.0434	total loss: 0.0434
Epoch[1-199]	loss: 0.0936	total loss: 0.0936
Epoch[1-200]	loss: 0.0586	total loss: 0.0586
Epoch[1-201]	loss: 0.0877	total loss: 0.0877
Epoch[1-202]	loss: 0.1339	total loss: 0.1339
Epoch[1-203]	loss: 0.0482	total loss: 0.0482
Epoch[1-204]	loss: 0.0787	total loss: 0.0787
Epoch[1-205]	loss: 0.0939	total loss: 0.0939
Epoch[1-206]	loss: 0.0298	total loss: 0.0298
Epoch[1-207]	loss: 0.0268	total loss: 0.0268
Epoch[1-208]	loss: 0.1429	total loss: 0.1429
Epoch[1-209]	loss: 0.0138	total loss: 0.0138
Epoch[1-210]	loss: 0.0568	total loss: 0.0568
Epoch[1-211]	loss: 0.2171	total loss: 0.2171
Epoch[1-212]	loss: 0.0727	total loss: 0.0727
Epoch[1-213]	loss: 0.0258	total loss: 0.0258
Epoch[1-214]	loss: 0.1118	total loss: 0.1118
Epoch[1-215]	loss: 0.1524	total loss: 0.1524
Epoch[1-216]	loss: 0.1880	total loss: 0.1880
Epoch[1-217]	loss: 0.0442	total loss: 0.0442
Epoch[1-218]	loss: 0.0553	total loss: 0.0553
Epoch[1-219]	loss: 0.1898	total loss: 0.1898
Epoch[1-220]	loss: 0.1263	total loss: 0.1263
Epoch[1-221]	loss: 0.0476	total loss: 0.0476
Epoch[1-222]	loss: 0.0426	total loss: 0.0426
Epoch[1-223]	loss: 0.0179	total loss: 0.0179
Epoch[1-224]	loss: 0.1415	total loss: 0.1415
Epoch[1-225]	loss: 0.0137	total loss: 0.0137
Epoch[1-226]	loss: 0.0719	total loss: 0.0719
Epoch[1-227]	loss: 0.0537	total loss: 0.0537
Epoch[1-228]	loss: 0.0504	total loss: 0.0504
Epoch[1-229]	loss: 0.1415	total loss: 0.1415
Epoch[1-230]	loss: 0.1915	total loss: 0.1915
Epoch[1-231]	loss: 0.0643	total loss: 0.0643
Epoch[1-232]	loss: 0.3349	total loss: 0.3349
Epoch[1-233]	loss: 0.1019	total loss: 0.1019
Epoch[1-234]	loss: 0.0660	total loss: 0.0660
Epoch[1-235]	loss: 0.0309	total loss: 0.0309
Epoch[1-236]	loss: 0.1198	total loss: 0.1198
Epoch[1-237]	loss: 0.0233	total loss: 0.0233
Epoch[1-238]	loss: 0.0869	total loss: 0.0869
Epoch[1-239]	loss: 0.0813	total loss: 0.0813
Epoch[1-240]	loss: 0.0661	total loss: 0.0661
Epoch[1-241]	loss: 0.0212	total loss: 0.0212
Epoch[1-242]	loss: 0.1030	total loss: 0.1030
Epoch[1-243]	loss: 0.0279	total loss: 0.0279
Epoch[1-244]	loss: 0.1145	total loss: 0.1145
Epoch[1-245]	loss: 0.2876	total loss: 0.2876
Epoch[1-246]	loss: 0.0867	total loss: 0.0867
Epoch[1-247]	loss: 0.0521	total loss: 0.0521
Epoch[1-248]	loss: 0.1816	total loss: 0.1816
Epoch[1-249]	loss: 0.0460	total loss: 0.0460
Epoch[1-250]	loss: 0.1089	total loss: 0.1089
Epoch[1-251]	loss: 0.1094	total loss: 0.1094
Epoch[1-252]	loss: 0.0438	total loss: 0.0438
Epoch[1-253]	loss: 0.0826	total loss: 0.0826
Epoch[1-254]	loss: 0.1102	total loss: 0.1102
Epoch[1-255]	loss: 0.0961	total loss: 0.0961
Epoch[1-256]	loss: 0.1251	total loss: 0.1251
Epoch[1-257]	loss: 0.0645	total loss: 0.0645
Epoch[1-258]	loss: 0.0728	total loss: 0.0728
Epoch[1-259]	loss: 0.0941	total loss: 0.0941
Epoch[1-260]	loss: 0.0447	total loss: 0.0447
Epoch[1-261]	loss: 0.0569	total loss: 0.0569
Epoch[1-262]	loss: 0.1344	total loss: 0.1344
Epoch[1-263]	loss: 0.0578	total loss: 0.0578
Epoch[1-264]	loss: 0.0526	total loss: 0.0526
Epoch[1-265]	loss: 0.0288	total loss: 0.0288
Epoch[1-266]	loss: 0.0403	total loss: 0.0403
Epoch[1-267]	loss: 0.0365	total loss: 0.0365
Epoch[1-268]	loss: 0.0397	total loss: 0.0397
Epoch[1-269]	loss: 0.1258	total loss: 0.1258
Epoch[1-270]	loss: 0.0690	total loss: 0.0690
Epoch[1-271]	loss: 0.0932	total loss: 0.0932
Epoch[1-272]	loss: 0.1945	total loss: 0.1945
Epoch[1-273]	loss: 0.0369	total loss: 0.0369
Epoch[1-274]	loss: 0.1042	total loss: 0.1042
Epoch[1-275]	loss: 0.0213	total loss: 0.0213
Epoch[1-276]	loss: 0.0315	total loss: 0.0315
Epoch[1-277]	loss: 0.0815	total loss: 0.0815
Epoch[1-278]	loss: 0.1011	total loss: 0.1011
Epoch[1-279]	loss: 0.0454	total loss: 0.0454
Epoch[1-280]	loss: 0.2220	total loss: 0.2220
Epoch[1-281]	loss: 0.0285	total loss: 0.0285
Epoch[1-282]	loss: 0.0588	total loss: 0.0588
Epoch[1-283]	loss: 0.0748	total loss: 0.0748
Epoch[1-284]	loss: 0.0449	total loss: 0.0449
Epoch[1-285]	loss: 0.0550	total loss: 0.0550
Epoch[1-286]	loss: 0.0334	total loss: 0.0334
Epoch[1-287]	loss: 0.0282	total loss: 0.0282
Epoch[1-288]	loss: 0.0500	total loss: 0.0500
Epoch[1-289]	loss: 0.1228	total loss: 0.1228
Epoch[1-290]	loss: 0.0386	total loss: 0.0386
Epoch[1-291]	loss: 0.0292	total loss: 0.0292
Epoch[1-292]	loss: 0.0260	total loss: 0.0260
Epoch[1-293]	loss: 0.1142	total loss: 0.1142
Epoch[1-294]	loss: 0.1831	total loss: 0.1831
Epoch[1-295]	loss: 0.0621	total loss: 0.0621
Epoch[1-296]	loss: 0.1742	total loss: 0.1742
Epoch[1-297]	loss: 0.0658	total loss: 0.0658
Epoch[1-298]	loss: 0.1825	total loss: 0.1825
Epoch[1-299]	loss: 0.1187	total loss: 0.1187
Epoch[1-300]	loss: 0.0857	total loss: 0.0857
Epoch[1-301]	loss: 0.0217	total loss: 0.0217
Epoch[1-302]	loss: 0.0254	total loss: 0.0254
Epoch[1-303]	loss: 0.0659	total loss: 0.0659
Epoch[1-304]	loss: 0.0903	total loss: 0.0903
Epoch[1-305]	loss: 0.0441	total loss: 0.0441
Epoch[1-306]	loss: 0.0756	total loss: 0.0756
Epoch[1-307]	loss: 0.1362	total loss: 0.1362
Epoch[1-308]	loss: 0.1061	total loss: 0.1061
Epoch[1-309]	loss: 0.0262	total loss: 0.0262
Epoch[1-310]	loss: 0.0797	total loss: 0.0797
Epoch[1-311]	loss: 0.1328	total loss: 0.1328
Epoch[1-312]	loss: 0.0977	total loss: 0.0977
Epoch[1-313]	loss: 0.0471	total loss: 0.0471
Epoch[1-314]	loss: 0.0788	total loss: 0.0788
Epoch[1-315]	loss: 0.1020	total loss: 0.1020
Epoch[1-316]	loss: 0.0671	total loss: 0.0671
Epoch[1-317]	loss: 0.0671	total loss: 0.0671
Epoch[1-318]	loss: 0.0765	total loss: 0.0765
Epoch[1-319]	loss: 0.0492	total loss: 0.0492
Epoch[1-320]	loss: 0.2497	total loss: 0.2497
Epoch[1-321]	loss: 0.0602	total loss: 0.0602
Epoch[1-322]	loss: 0.0398	total loss: 0.0398
Epoch[1-323]	loss: 0.1339	total loss: 0.1339
Epoch[1-324]	loss: 0.0432	total loss: 0.0432
Epoch[1-325]	loss: 0.0621	total loss: 0.0621
Epoch[1-326]	loss: 0.0718	total loss: 0.0718
Epoch[1-327]	loss: 0.0637	total loss: 0.0637
Epoch[1-328]	loss: 0.0079	total loss: 0.0079
Epoch[1-329]	loss: 0.0347	total loss: 0.0347
Epoch[1-330]	loss: 0.0329	total loss: 0.0329
Epoch[1-331]	loss: 0.0212	total loss: 0.0212
Epoch[1-332]	loss: 0.0514	total loss: 0.0514
Epoch[1-333]	loss: 0.0451	total loss: 0.0451
Epoch[1-334]	loss: 0.0423	total loss: 0.0423
Epoch[1-335]	loss: 0.0928	total loss: 0.0928
Epoch[1-336]	loss: 0.0621	total loss: 0.0621
Epoch[1-337]	loss: 0.1139	total loss: 0.1139
Epoch[1-338]	loss: 0.0567	total loss: 0.0567
Epoch[1-339]	loss: 0.0364	total loss: 0.0364
Epoch[1-340]	loss: 0.0462	total loss: 0.0462
Epoch[1-341]	loss: 0.0312	total loss: 0.0312
Epoch[1-342]	loss: 0.0334	total loss: 0.0334
Epoch[1-343]	loss: 0.0688	total loss: 0.0688
Epoch[1-344]	loss: 0.0856	total loss: 0.0856
Epoch[1-345]	loss: 0.0197	total loss: 0.0197
Epoch[1-346]	loss: 0.0891	total loss: 0.0891
Epoch[1-347]	loss: 0.0524	total loss: 0.0524
Epoch[1-348]	loss: 0.0417	total loss: 0.0417
Epoch[1-349]	loss: 0.0127	total loss: 0.0127
Epoch[1-350]	loss: 0.0636	total loss: 0.0636
Epoch[1-351]	loss: 0.0791	total loss: 0.0791
Epoch[1-352]	loss: 0.0119	total loss: 0.0119
Epoch[1-353]	loss: 0.1063	total loss: 0.1063
Epoch[1-354]	loss: 0.0505	total loss: 0.0505
Epoch[1-355]	loss: 0.0573	total loss: 0.0573
Epoch[1-356]	loss: 0.0809	total loss: 0.0809
Epoch[1-357]	loss: 0.0494	total loss: 0.0494
Epoch[1-358]	loss: 0.0083	total loss: 0.0083
Epoch[1-359]	loss: 0.0557	total loss: 0.0557
Epoch[1-360]	loss: 0.0250	total loss: 0.0250
Epoch[1-361]	loss: 0.1987	total loss: 0.1987
Epoch[1-362]	loss: 0.0257	total loss: 0.0257
Epoch[1-363]	loss: 0.0706	total loss: 0.0706
Epoch[1-364]	loss: 0.0690	total loss: 0.0690
Epoch[1-365]	loss: 0.0186	total loss: 0.0186
Epoch[1-366]	loss: 0.0547	total loss: 0.0547
Epoch[1-367]	loss: 0.0696	total loss: 0.0696
Epoch[1-368]	loss: 0.2762	total loss: 0.2762
Epoch[1-369]	loss: 0.1032	total loss: 0.1032
Epoch[1-370]	loss: 0.0273	total loss: 0.0273
Epoch[1-371]	loss: 0.0672	total loss: 0.0672
Epoch[1-372]	loss: 0.0756	total loss: 0.0756
Epoch[1-373]	loss: 0.0232	total loss: 0.0232
Epoch[1-374]	loss: 0.0497	total loss: 0.0497
Epoch[1-375]	loss: 0.0264	total loss: 0.0264
Epoch[1-376]	loss: 0.0326	total loss: 0.0326
Epoch[1-377]	loss: 0.0558	total loss: 0.0558
Epoch[1-378]	loss: 0.1131	total loss: 0.1131
Epoch[1-379]	loss: 0.0424	total loss: 0.0424
Epoch[1-380]	loss: 0.0334	total loss: 0.0334
Epoch[1-381]	loss: 0.0333	total loss: 0.0333
Epoch[1-382]	loss: 0.0149	total loss: 0.0149
Epoch[1-383]	loss: 0.1703	total loss: 0.1703
Epoch[1-384]	loss: 0.0481	total loss: 0.0481
Epoch[1-385]	loss: 0.0814	total loss: 0.0814
Epoch[1-386]	loss: 0.1582	total loss: 0.1582
Epoch[1-387]	loss: 0.0441	total loss: 0.0441
Epoch[1-388]	loss: 0.0662	total loss: 0.0662
Epoch[1-389]	loss: 0.0708	total loss: 0.0708
Epoch[1-390]	loss: 0.0199	total loss: 0.0199
Epoch[1-391]	loss: 0.0619	total loss: 0.0619
Epoch[1-392]	loss: 0.0619	total loss: 0.0619
Epoch[1-393]	loss: 0.0449	total loss: 0.0449
Epoch[1-394]	loss: 0.0504	total loss: 0.0504
Epoch[1-395]	loss: 0.0245	total loss: 0.0245
Epoch[1-396]	loss: 0.0987	total loss: 0.0987
Epoch[1-397]	loss: 0.0390	total loss: 0.0390
Epoch[1-398]	loss: 0.1675	total loss: 0.1675
Epoch[1-399]	loss: 0.0198	total loss: 0.0198
Epoch[1-400]	loss: 0.0364	total loss: 0.0364
Epoch[1-401]	loss: 0.0433	total loss: 0.0433
Epoch[1-402]	loss: 0.0125	total loss: 0.0125
Epoch[1-403]	loss: 0.0248	total loss: 0.0248
Epoch[1-404]	loss: 0.0275	total loss: 0.0275
Epoch[1-405]	loss: 0.0948	total loss: 0.0948
Epoch[1-406]	loss: 0.0532	total loss: 0.0532
Epoch[1-407]	loss: 0.0803	total loss: 0.0803
Epoch[1-408]	loss: 0.0236	total loss: 0.0236
Epoch[1-409]	loss: 0.0511	total loss: 0.0511
Epoch[1-410]	loss: 0.0414	total loss: 0.0414
Epoch[1-411]	loss: 0.0155	total loss: 0.0155
Epoch[1-412]	loss: 0.1406	total loss: 0.1406
Epoch[1-413]	loss: 0.0373	total loss: 0.0373
Epoch[1-414]	loss: 0.0406	total loss: 0.0406
Epoch[1-415]	loss: 0.0432	total loss: 0.0432
Epoch[1-416]	loss: 0.1554	total loss: 0.1554
Epoch[1-417]	loss: 0.0608	total loss: 0.0608
Epoch[1-418]	loss: 0.0361	total loss: 0.0361
Epoch[1-419]	loss: 0.0856	total loss: 0.0856
Epoch[1-420]	loss: 0.2357	total loss: 0.2357
Epoch[1-421]	loss: 0.0520	total loss: 0.0520
Epoch[1-422]	loss: 0.0912	total loss: 0.0912
Epoch[1-423]	loss: 0.0487	total loss: 0.0487
Epoch[1-424]	loss: 0.1192	total loss: 0.1192
Epoch[1-425]	loss: 0.0837	total loss: 0.0837
Epoch[1-426]	loss: 0.0742	total loss: 0.0742
Epoch[1-427]	loss: 0.1660	total loss: 0.1660
Epoch[1-428]	loss: 0.1108	total loss: 0.1108
Epoch[1-429]	loss: 0.0693	total loss: 0.0693
Epoch[1-430]	loss: 0.0771	total loss: 0.0771
Epoch[1-431]	loss: 0.0463	total loss: 0.0463
Epoch[1-432]	loss: 0.2575	total loss: 0.2575
Epoch[1-433]	loss: 0.1539	total loss: 0.1539
Epoch[1-434]	loss: 0.1274	total loss: 0.1274
Epoch[1-435]	loss: 0.0869	total loss: 0.0869
Epoch[1-436]	loss: 0.0791	total loss: 0.0791
Epoch[1-437]	loss: 0.0836	total loss: 0.0836
Epoch[1-438]	loss: 0.0491	total loss: 0.0491
Epoch[1-439]	loss: 0.1931	total loss: 0.1931
Epoch[1-440]	loss: 0.0527	total loss: 0.0527
Epoch[1-441]	loss: 0.0442	total loss: 0.0442
Epoch[1-442]	loss: 0.0513	total loss: 0.0513
Epoch[1-443]	loss: 0.1177	total loss: 0.1177
Epoch[1-444]	loss: 0.0980	total loss: 0.0980
Epoch[1-445]	loss: 0.0354	total loss: 0.0354
Epoch[1-446]	loss: 0.1222	total loss: 0.1222
