[CONFIG] distributed init (local rank 1)
[CONFIG] Let's use 4 GPUs!
106447 queries in the dataset
5345 queries in the dataset
load initial weights!
None
epoch: 1
train_file: trainstreetlearnU_cmu5kU
val_file: hudsonriver5kU
distributed: True
val_distributed: False
syncBN: False
use_amp: False
share: True
seed: 1
port: 12364
feat_dim: 4096
margin: 0.07
optimizer: SAM
wd: 0.03
epochs: 60
lr: 0.0001
scheduler: CosineAnnealingLR
pre_model_name: resnetsafa_dgcnn_asam_2to3_up
num_layers: 1
num_heads: 8
seq_len: 5
model_type: transmixer
rank: 0
world_size: 4
gpu: 0
device: cuda:0
dist_backend: nccl
dist_url: env://
log: True

106447 queries in the dataset
5345 queries in the dataset
Using 8 dataloader workers every process
Model device: cuda:0
Model name: model_20231109_2032
Number of model parameters: 6563840
load initial weights!
Epoch[1-1]	loss: 0.2557	total loss: 0.2557
Epoch[1-56]	loss: 0.0146	total loss: 0.0146
Epoch[1-57]	loss: 0.0175	total loss: 0.0175
Epoch[1-58]	loss: 0.0118	total loss: 0.0118
Epoch[1-59]	loss: 0.0175	total loss: 0.0175
Epoch[1-60]	loss: 0.0323	total loss: 0.0323
Epoch[1-61]	loss: 0.0193	total loss: 0.0193
Epoch[1-62]	loss: 0.0168	total loss: 0.0168
Epoch[1-63]	loss: 0.0236	total loss: 0.0236
Epoch[1-64]	loss: 0.0113	total loss: 0.0113
Epoch[1-65]	loss: 0.0107	total loss: 0.0107
Epoch[1-66]	loss: 0.0224	total loss: 0.0224
Epoch[1-67]	loss: 0.0220	total loss: 0.0220
Epoch[1-68]	loss: 0.0132	total loss: 0.0132
Epoch[1-69]	loss: 0.0170	total loss: 0.0170
Epoch[1-70]	loss: 0.0211	total loss: 0.0211
Epoch[1-71]	loss: 0.0125	total loss: 0.0125
Epoch[1-72]	loss: 0.0168	total loss: 0.0168
Epoch[1-73]	loss: 0.0157	total loss: 0.0157
Epoch[1-74]	loss: 0.0131	total loss: 0.0131
Epoch[1-75]	loss: 0.0284	total loss: 0.0284
Epoch[1-76]	loss: 0.0174	total loss: 0.0174
Epoch[1-77]	loss: 0.0154	total loss: 0.0154
Epoch[1-78]	loss: 0.0213	total loss: 0.0213
Epoch[1-79]	loss: 0.0181	total loss: 0.0181
Epoch[1-80]	loss: 0.0096	total loss: 0.0096
Epoch[1-81]	loss: 0.0204	total loss: 0.0204
Epoch[1-82]	loss: 0.0167	total loss: 0.0167
Epoch[1-83]	loss: 0.0125	total loss: 0.0125
Epoch[1-84]	loss: 0.0170	total loss: 0.0170
Epoch[1-85]	loss: 0.0117	total loss: 0.0117
Epoch[1-86]	loss: 0.0197	total loss: 0.0197
Epoch[1-87]	loss: 0.0110	total loss: 0.0110
Epoch[1-88]	loss: 0.0089	total loss: 0.0089
Epoch[1-89]	loss: 0.0123	total loss: 0.0123
Epoch[1-90]	loss: 0.0117	total loss: 0.0117
Epoch[1-91]	loss: 0.0171	total loss: 0.0171
Epoch[1-92]	loss: 0.0142	total loss: 0.0142
Epoch[1-93]	loss: 0.0192	total loss: 0.0192
Epoch[1-94]	loss: 0.0271	total loss: 0.0271
Epoch[1-95]	loss: 0.0118	total loss: 0.0118
Epoch[1-96]	loss: 0.0132	total loss: 0.0132
Epoch[1-97]	loss: 0.0163	total loss: 0.0163
Epoch[1-98]	loss: 0.0079	total loss: 0.0079
Epoch[1-99]	loss: 0.0175	total loss: 0.0175
Epoch[1-100]	loss: 0.0072	total loss: 0.0072
Epoch[1-101]	loss: 0.0198	total loss: 0.0198
Epoch[1-102]	loss: 0.0086	total loss: 0.0086
Epoch[1-103]	loss: 0.0099	total loss: 0.0099
Epoch[1-104]	loss: 0.0294	total loss: 0.0294
Epoch[1-105]	loss: 0.0102	total loss: 0.0102
Epoch[1-106]	loss: 0.0188	total loss: 0.0188
Epoch[1-107]	loss: 0.0118	total loss: 0.0118
Epoch[1-108]	loss: 0.0129	total loss: 0.0129
Epoch[1-109]	loss: 0.0067	total loss: 0.0067
Epoch[1-110]	loss: 0.0210	total loss: 0.0210
Epoch[1-111]	loss: 0.0111	total loss: 0.0111
Epoch[1-112]	loss: 0.0130	total loss: 0.0130
Epoch[1-113]	loss: 0.0121	total loss: 0.0121
Epoch[1-114]	loss: 0.0100	total loss: 0.0100
Epoch[1-115]	loss: 0.0110	total loss: 0.0110
Epoch[1-116]	loss: 0.0149	total loss: 0.0149
Epoch[1-117]	loss: 0.0087	total loss: 0.0087
Epoch[1-118]	loss: 0.0178	total loss: 0.0178
Epoch[1-119]	loss: 0.0148	total loss: 0.0148
Epoch[1-120]	loss: 0.0120	total loss: 0.0120
Epoch[1-121]	loss: 0.0110	total loss: 0.0110
Epoch[1-122]	loss: 0.0169	total loss: 0.0169
Epoch[1-123]	loss: 0.0167	total loss: 0.0167
Epoch[1-124]	loss: 0.0136	total loss: 0.0136
Epoch[1-125]	loss: 0.0103	total loss: 0.0103
Epoch[1-126]	loss: 0.0131	total loss: 0.0131
Epoch[1-127]	loss: 0.0135	total loss: 0.0135
Epoch[1-128]	loss: 0.0238	total loss: 0.0238
Epoch[1-129]	loss: 0.0328	total loss: 0.0328
Epoch[1-130]	loss: 0.0057	total loss: 0.0057
Epoch[1-131]	loss: 0.0111	total loss: 0.0111
Epoch[1-132]	loss: 0.0092	total loss: 0.0092
Epoch[1-133]	loss: 0.0058	total loss: 0.0058
Epoch[1-134]	loss: 0.0098	total loss: 0.0098
Epoch[1-135]	loss: 0.0143	total loss: 0.0143
Epoch[1-136]	loss: 0.0131	total loss: 0.0131
Epoch[1-137]	loss: 0.0068	total loss: 0.0068
Epoch[1-138]	loss: 0.0211	total loss: 0.0211
Epoch[1-139]	loss: 0.0253	total loss: 0.0253
Epoch[1-140]	loss: 0.0129	total loss: 0.0129
Epoch[1-141]	loss: 0.0151	total loss: 0.0151
Epoch[1-142]	loss: 0.0117	total loss: 0.0117
Epoch[1-143]	loss: 0.0090	total loss: 0.0090
Epoch[1-144]	loss: 0.0197	total loss: 0.0197
Epoch[1-145]	loss: 0.0068	total loss: 0.0068
Epoch[1-146]	loss: 0.0373	total loss: 0.0373
Epoch[1-147]	loss: 0.0085	total loss: 0.0085
Epoch[1-148]	loss: 0.0137	total loss: 0.0137
Epoch[1-149]	loss: 0.0101	total loss: 0.0101
Epoch[1-150]	loss: 0.0141	total loss: 0.0141
Epoch[1-151]	loss: 0.0101	total loss: 0.0101
Epoch[1-152]	loss: 0.0166	total loss: 0.0166
Epoch[1-153]	loss: 0.0226	total loss: 0.0226
Epoch[1-154]	loss: 0.0097	total loss: 0.0097
Epoch[1-155]	loss: 0.0173	total loss: 0.0173
Epoch[1-156]	loss: 0.0241	total loss: 0.0241
Epoch[1-157]	loss: 0.0122	total loss: 0.0122
Epoch[1-158]	loss: 0.0075	total loss: 0.0075
Epoch[1-159]	loss: 0.0085	total loss: 0.0085
Epoch[1-160]	loss: 0.0145	total loss: 0.0145
Epoch[1-161]	loss: 0.0218	total loss: 0.0218
Epoch[1-162]	loss: 0.0186	total loss: 0.0186
Epoch[1-163]	loss: 0.0185	total loss: 0.0185
Epoch[1-164]	loss: 0.0133	total loss: 0.0133
Epoch[1-165]	loss: 0.0095	total loss: 0.0095
Epoch[1-166]	loss: 0.0077	total loss: 0.0077
Epoch[1-167]	loss: 0.0073	total loss: 0.0073
Epoch[1-168]	loss: 0.0156	total loss: 0.0156
Epoch[1-169]	loss: 0.0181	total loss: 0.0181
Epoch[1-170]	loss: 0.0276	total loss: 0.0276
Epoch[1-171]	loss: 0.0210	total loss: 0.0210
Epoch[1-172]	loss: 0.0121	total loss: 0.0121
Epoch[1-173]	loss: 0.0188	total loss: 0.0188
Epoch[1-174]	loss: 0.0137	total loss: 0.0137
Epoch[1-175]	loss: 0.0123	total loss: 0.0123
Epoch[1-176]	loss: 0.0190	total loss: 0.0190
Epoch[1-177]	loss: 0.0124	total loss: 0.0124
Epoch[1-178]	loss: 0.0179	total loss: 0.0179
Epoch[1-179]	loss: 0.0177	total loss: 0.0177
Epoch[1-180]	loss: 0.0100	total loss: 0.0100
Epoch[1-181]	loss: 0.0114	total loss: 0.0114
Epoch[1-182]	loss: 0.0107	total loss: 0.0107
Epoch[1-183]	loss: 0.0090	total loss: 0.0090
Epoch[1-184]	loss: 0.0130	total loss: 0.0130
Epoch[1-185]	loss: 0.0224	total loss: 0.0224
Epoch[1-186]	loss: 0.0129	total loss: 0.0129
Epoch[1-187]	loss: 0.0100	total loss: 0.0100
Epoch[1-188]	loss: 0.0292	total loss: 0.0292
Epoch[1-189]	loss: 0.0133	total loss: 0.0133
Epoch[1-190]	loss: 0.0094	total loss: 0.0094
Epoch[1-191]	loss: 0.0119	total loss: 0.0119
Epoch[1-192]	loss: 0.0124	total loss: 0.0124
Epoch[1-193]	loss: 0.0112	total loss: 0.0112
Epoch[1-194]	loss: 0.0160	total loss: 0.0160
Epoch[1-195]	loss: 0.0127	total loss: 0.0127
Epoch[1-196]	loss: 0.0124	total loss: 0.0124
Epoch[1-197]	loss: 0.0118	total loss: 0.0118
Epoch[1-198]	loss: 0.0162	total loss: 0.0162
Epoch[1-199]	loss: 0.0084	total loss: 0.0084
Epoch[1-200]	loss: 0.0273	total loss: 0.0273
Epoch[1-201]	loss: 0.0074	total loss: 0.0074
Epoch[1-202]	loss: 0.0088	total loss: 0.0088
Epoch[1-203]	loss: 0.0091	total loss: 0.0091
Epoch[1-204]	loss: 0.0106	total loss: 0.0106
Epoch[1-205]	loss: 0.0093	total loss: 0.0093
Epoch[1-206]	loss: 0.0083	total loss: 0.0083
Epoch[1-207]	loss: 0.0128	total loss: 0.0128
Epoch[1-208]	loss: 0.0097	total loss: 0.0097
Epoch[1-209]	loss: 0.0123	total loss: 0.0123
Epoch[1-210]	loss: 0.0083	total loss: 0.0083
Epoch[1-211]	loss: 0.0138	total loss: 0.0138
Epoch[1-212]	loss: 0.0102	total loss: 0.0102
Epoch[1-213]	loss: 0.0134	total loss: 0.0134
Epoch[1-214]	loss: 0.0185	total loss: 0.0185
Epoch[1-215]	loss: 0.0086	total loss: 0.0086
Epoch[1-216]	loss: 0.0105	total loss: 0.0105
Epoch[1-217]	loss: 0.0081	total loss: 0.0081
Epoch[1-218]	loss: 0.0067	total loss: 0.0067
Epoch[1-219]	loss: 0.0093	total loss: 0.0093
Epoch[1-220]	loss: 0.0039	total loss: 0.0039
Epoch[1-221]	loss: 0.0060	total loss: 0.0060
Epoch[1-222]	loss: 0.0064	total loss: 0.0064
Epoch[1-223]	loss: 0.0126	total loss: 0.0126
Epoch[1-224]	loss: 0.0081	total loss: 0.0081
Epoch[1-225]	loss: 0.0098	total loss: 0.0098
Epoch[1-226]	loss: 0.0138	total loss: 0.0138
Epoch[1-227]	loss: 0.0037	total loss: 0.0037
Epoch[1-228]	loss: 0.0081	total loss: 0.0081
Epoch[1-229]	loss: 0.0094	total loss: 0.0094
Epoch[1-230]	loss: 0.0103	total loss: 0.0103
Epoch[1-231]	loss: 0.0136	total loss: 0.0136
Epoch[1-232]	loss: 0.0105	total loss: 0.0105
Epoch[1-233]	loss: 0.0168	total loss: 0.0168
Epoch[1-234]	loss: 0.0103	total loss: 0.0103
Epoch[1-235]	loss: 0.0149	total loss: 0.0149
Epoch[1-236]	loss: 0.0109	total loss: 0.0109
Epoch[1-237]	loss: 0.0058	total loss: 0.0058
Epoch[1-238]	loss: 0.0075	total loss: 0.0075
Epoch[1-239]	loss: 0.0123	total loss: 0.0123
Epoch[1-240]	loss: 0.0075	total loss: 0.0075
Epoch[1-241]	loss: 0.0189	total loss: 0.0189
Epoch[1-242]	loss: 0.0085	total loss: 0.0085
Epoch[1-243]	loss: 0.0130	total loss: 0.0130
Epoch[1-244]	loss: 0.0102	total loss: 0.0102
Epoch[1-245]	loss: 0.0113	total loss: 0.0113
Epoch[1-246]	loss: 0.0140	total loss: 0.0140
Epoch[1-247]	loss: 0.0093	total loss: 0.0093
Epoch[1-248]	loss: 0.0084	total loss: 0.0084
Epoch[1-249]	loss: 0.0049	total loss: 0.0049
Epoch[1-250]	loss: 0.0066	total loss: 0.0066
Epoch[1-251]	loss: 0.0071	total loss: 0.0071
Epoch[1-252]	loss: 0.0108	total loss: 0.0108
Epoch[1-253]	loss: 0.0113	total loss: 0.0113
Epoch[1-254]	loss: 0.0110	total loss: 0.0110
Epoch[1-255]	loss: 0.0170	total loss: 0.0170
Epoch[1-256]	loss: 0.0096	total loss: 0.0096
Epoch[1-257]	loss: 0.0059	total loss: 0.0059
Epoch[1-258]	loss: 0.0066	total loss: 0.0066
Epoch[1-259]	loss: 0.0304	total loss: 0.0304
Epoch[1-260]	loss: 0.0056	total loss: 0.0056
Epoch[1-261]	loss: 0.0068	total loss: 0.0068
Epoch[1-262]	loss: 0.0089	total loss: 0.0089
Epoch[1-263]	loss: 0.0208	total loss: 0.0208
Epoch[1-264]	loss: 0.0087	total loss: 0.0087
Epoch[1-265]	loss: 0.0091	total loss: 0.0091
Epoch[1-266]	loss: 0.0097	total loss: 0.0097
Epoch[1-267]	loss: 0.0070	total loss: 0.0070
Epoch[1-268]	loss: 0.0118	total loss: 0.0118
Epoch[1-269]	loss: 0.0112	total loss: 0.0112
Epoch[1-270]	loss: 0.0120	total loss: 0.0120
Epoch[1-271]	loss: 0.0058	total loss: 0.0058
Epoch[1-272]	loss: 0.0140	total loss: 0.0140
Epoch[1-273]	loss: 0.0126	total loss: 0.0126
Epoch[1-274]	loss: 0.0058	total loss: 0.0058
Epoch[1-275]	loss: 0.0064	total loss: 0.0064
Epoch[1-276]	loss: 0.0030	total loss: 0.0030
Epoch[1-277]	loss: 0.0086	total loss: 0.0086
Epoch[1-278]	loss: 0.0048	total loss: 0.0048
Epoch[1-279]	loss: 0.0105	total loss: 0.0105
Epoch[1-280]	loss: 0.0116	total loss: 0.0116
Epoch[1-281]	loss: 0.0176	total loss: 0.0176
Epoch[1-282]	loss: 0.0088	total loss: 0.0088
Epoch[1-283]	loss: 0.0050	total loss: 0.0050
Epoch[1-284]	loss: 0.0084	total loss: 0.0084
Epoch[1-285]	loss: 0.0089	total loss: 0.0089
Epoch[1-286]	loss: 0.0086	total loss: 0.0086
Epoch[1-287]	loss: 0.0079	total loss: 0.0079
Epoch[1-288]	loss: 0.0055	total loss: 0.0055
Epoch[1-289]	loss: 0.0060	total loss: 0.0060
Epoch[1-290]	loss: 0.0063	total loss: 0.0063
Epoch[1-291]	loss: 0.0101	total loss: 0.0101
Epoch[1-292]	loss: 0.0168	total loss: 0.0168
Epoch[1-293]	loss: 0.0050	total loss: 0.0050
Epoch[1-294]	loss: 0.0067	total loss: 0.0067
Epoch[1-295]	loss: 0.0073	total loss: 0.0073
Epoch[1-296]	loss: 0.0058	total loss: 0.0058
Epoch[1-297]	loss: 0.0121	total loss: 0.0121
Epoch[1-298]	loss: 0.0052	total loss: 0.0052
Epoch[1-299]	loss: 0.0099	total loss: 0.0099
Epoch[1-300]	loss: 0.0114	total loss: 0.0114
Epoch[1-301]	loss: 0.0089	total loss: 0.0089
Epoch[1-302]	loss: 0.0131	total loss: 0.0131
Epoch[1-303]	loss: 0.0116	total loss: 0.0116
Epoch[1-304]	loss: 0.0455	total loss: 0.0455
Epoch[1-305]	loss: 0.0139	total loss: 0.0139
Epoch[1-306]	loss: 0.0067	total loss: 0.0067
Epoch[1-307]	loss: 0.0069	total loss: 0.0069
Epoch[1-308]	loss: 0.0119	total loss: 0.0119
Epoch[1-309]	loss: 0.0103	total loss: 0.0103
Epoch[1-310]	loss: 0.0208	total loss: 0.0208
Epoch[1-311]	loss: 0.0227	total loss: 0.0227
Epoch[1-312]	loss: 0.0113	total loss: 0.0113
Epoch[1-313]	loss: 0.0089	total loss: 0.0089
Epoch[1-314]	loss: 0.0104	total loss: 0.0104
Epoch[1-315]	loss: 0.0050	total loss: 0.0050
Epoch[1-316]	loss: 0.0086	total loss: 0.0086
Epoch[1-317]	loss: 0.0070	total loss: 0.0070
Epoch[1-318]	loss: 0.0067	total loss: 0.0067
Epoch[1-319]	loss: 0.0068	total loss: 0.0068
Epoch[1-320]	loss: 0.0061	total loss: 0.0061
Epoch[1-321]	loss: 0.0089	total loss: 0.0089
Epoch[1-322]	loss: 0.0073	total loss: 0.0073
Epoch[1-323]	loss: 0.0041	total loss: 0.0041
Epoch[1-324]	loss: 0.0198	total loss: 0.0198
Epoch[1-325]	loss: 0.0084	total loss: 0.0084
Epoch[1-326]	loss: 0.0137	total loss: 0.0137
Epoch[1-327]	loss: 0.0130	total loss: 0.0130
Epoch[1-328]	loss: 0.0131	total loss: 0.0131
Epoch[1-329]	loss: 0.0058	total loss: 0.0058
Epoch[1-330]	loss: 0.0051	total loss: 0.0051
Epoch[1-331]	loss: 0.0039	total loss: 0.0039
Epoch[1-332]	loss: 0.0096	total loss: 0.0096
Epoch[1-333]	loss: 0.0077	total loss: 0.0077
Epoch[1-334]	loss: 0.0067	total loss: 0.0067
Epoch[1-335]	loss: 0.0100	total loss: 0.0100
Epoch[1-336]	loss: 0.0076	total loss: 0.0076
Epoch[1-337]	loss: 0.0150	total loss: 0.0150
Epoch[1-338]	loss: 0.0067	total loss: 0.0067
Epoch[1-339]	loss: 0.0064	total loss: 0.0064
Epoch[1-340]	loss: 0.0068	total loss: 0.0068
Epoch[1-341]	loss: 0.0077	total loss: 0.0077
Epoch[1-342]	loss: 0.0138	total loss: 0.0138
Epoch[1-343]	loss: 0.0083	total loss: 0.0083
Epoch[1-344]	loss: 0.0080	total loss: 0.0080
Epoch[1-345]	loss: 0.0054	total loss: 0.0054
Epoch[1-346]	loss: 0.0033	total loss: 0.0033
Epoch[1-347]	loss: 0.0097	total loss: 0.0097
Epoch[1-348]	loss: 0.0065	total loss: 0.0065
Epoch[1-349]	loss: 0.0064	total loss: 0.0064
Epoch[1-350]	loss: 0.0046	total loss: 0.0046
Epoch[1-351]	loss: 0.0045	total loss: 0.0045
Epoch[1-352]	loss: 0.0059	total loss: 0.0059
Epoch[1-353]	loss: 0.0069	total loss: 0.0069
Epoch[1-354]	loss: 0.0050	total loss: 0.0050
Epoch[1-355]	loss: 0.0044	total loss: 0.0044
Epoch[1-356]	loss: 0.0138	total loss: 0.0138
Epoch[1-357]	loss: 0.0147	total loss: 0.0147
Epoch[1-358]	loss: 0.0071	total loss: 0.0071
Epoch[1-359]	loss: 0.0059	total loss: 0.0059
Epoch[1-360]	loss: 0.0084	total loss: 0.0084
Epoch[1-361]	loss: 0.0072	total loss: 0.0072
Epoch[1-362]	loss: 0.0052	total loss: 0.0052
Epoch[1-363]	loss: 0.0056	total loss: 0.0056
Epoch[1-364]	loss: 0.0067	total loss: 0.0067
Epoch[1-365]	loss: 0.0090	total loss: 0.0090
Epoch[1-366]	loss: 0.0071	total loss: 0.0071
Epoch[1-367]	loss: 0.0038	total loss: 0.0038
Epoch[1-368]	loss: 0.0070	total loss: 0.0070
Epoch[1-369]	loss: 0.0063	total loss: 0.0063
Epoch[1-370]	loss: 0.0083	total loss: 0.0083
Epoch[1-371]	loss: 0.0040	total loss: 0.0040
Epoch[1-372]	loss: 0.0094	total loss: 0.0094
Epoch[1-373]	loss: 0.0065	total loss: 0.0065
Epoch[1-374]	loss: 0.0038	total loss: 0.0038
Epoch[1-375]	loss: 0.0101	total loss: 0.0101
Epoch[1-376]	loss: 0.0031	total loss: 0.0031
Epoch[1-377]	loss: 0.0056	total loss: 0.0056
Epoch[1-378]	loss: 0.0061	total loss: 0.0061
Epoch[1-379]	loss: 0.0155	total loss: 0.0155
Epoch[1-380]	loss: 0.0045	total loss: 0.0045
Epoch[1-381]	loss: 0.0044	total loss: 0.0044
Epoch[1-382]	loss: 0.0055	total loss: 0.0055
Epoch[1-383]	loss: 0.0054	total loss: 0.0054
Epoch[1-384]	loss: 0.0079	total loss: 0.0079
Epoch[1-385]	loss: 0.0074	total loss: 0.0074
Epoch[1-386]	loss: 0.0033	total loss: 0.0033
Epoch[1-387]	loss: 0.0082	total loss: 0.0082
Epoch[1-388]	loss: 0.0071	total loss: 0.0071
Epoch[1-389]	loss: 0.0043	total loss: 0.0043
Epoch[1-390]	loss: 0.0074	total loss: 0.0074
Epoch[1-391]	loss: 0.0054	total loss: 0.0054
Epoch[1-392]	loss: 0.0049	total loss: 0.0049
Epoch[1-393]	loss: 0.0059	total loss: 0.0059
Epoch[1-394]	loss: 0.0096	total loss: 0.0096
Epoch[1-395]	loss: 0.0059	total loss: 0.0059
Epoch[1-396]	loss: 0.0186	total loss: 0.0186
Epoch[1-397]	loss: 0.0068	total loss: 0.0068
Epoch[1-398]	loss: 0.0041	total loss: 0.0041
Epoch[1-399]	loss: 0.0067	total loss: 0.0067
Epoch[1-400]	loss: 0.0072	total loss: 0.0072
Epoch[1-401]	loss: 0.0048	total loss: 0.0048
Epoch[1-402]	loss: 0.0133	total loss: 0.0133
Epoch[1-403]	loss: 0.0058	total loss: 0.0058
Epoch[1-404]	loss: 0.0095	total loss: 0.0095
Epoch[1-405]	loss: 0.0073	total loss: 0.0073
Epoch[1-406]	loss: 0.0049	total loss: 0.0049
Epoch[1-407]	loss: 0.0046	total loss: 0.0046
Epoch[1-408]	loss: 0.0052	total loss: 0.0052
Epoch[1-409]	loss: 0.0046	total loss: 0.0046
Epoch[1-410]	loss: 0.0033	total loss: 0.0033
Epoch[1-411]	loss: 0.0046	total loss: 0.0046
Epoch[1-412]	loss: 0.0057	total loss: 0.0057
Epoch[1-413]	loss: 0.0053	total loss: 0.0053
Epoch[1-414]	loss: 0.0043	total loss: 0.0043
Epoch[1-415]	loss: 0.0032	total loss: 0.0032
Epoch[1-416]	loss: 0.0059	total loss: 0.0059
Epoch[1-417]	loss: 0.0117	total loss: 0.0117
Epoch[1-418]	loss: 0.0057	total loss: 0.0057
Epoch[1-419]	loss: 0.0175	total loss: 0.0175
Epoch[1-420]	loss: 0.0042	total loss: 0.0042
Epoch[1-421]	loss: 0.0067	total loss: 0.0067
Epoch[1-422]	loss: 0.0102	total loss: 0.0102
Epoch[1-423]	loss: 0.0095	total loss: 0.0095
Epoch[1-424]	loss: 0.0033	total loss: 0.0033
Epoch[1-425]	loss: 0.0082	total loss: 0.0082
Epoch[1-426]	loss: 0.0062	total loss: 0.0062
Epoch[1-427]	loss: 0.0095	total loss: 0.0095
Epoch[1-428]	loss: 0.0036	total loss: 0.0036
Epoch[1-429]	loss: 0.0055	total loss: 0.0055
Epoch[1-430]	loss: 0.0175	total loss: 0.0175
Epoch[1-431]	loss: 0.0046	total loss: 0.0046
Epoch[1-432]	loss: 0.0035	total loss: 0.0035
Epoch[1-433]	loss: 0.0135	total loss: 0.0135
Epoch[1-434]	loss: 0.0030	total loss: 0.0030
Epoch[1-435]	loss: 0.0040	total loss: 0.0040
Epoch[1-436]	loss: 0.0081	total loss: 0.0081
Epoch[1-437]	loss: 0.0087	total loss: 0.0087
Epoch[1-438]	loss: 0.0089	total loss: 0.0089
Epoch[1-439]	loss: 0.0062	total loss: 0.0062
Epoch[1-440]	loss: 0.0068	total loss: 0.0068
Epoch[1-441]	loss: 0.0037	total loss: 0.0037
Epoch[1-442]	loss: 0.0054	total loss: 0.0054
Epoch[1-443]	loss: 0.0043	total loss: 0.0043
Epoch[1-444]	loss: 0.0140	total loss: 0.0140
Epoch[1-445]	loss: 0.0041	total loss: 0.0041
Epoch[1-446]	loss: 0.0167	total loss: 0.0167
Epoch[1-447]	loss: 0.0042	total loss: 0.0042
Epoch[1-448]	loss: 0.0043	total loss: 0.0043
Epoch[1-449]	loss: 0.0062	total loss: 0.0062
Epoch[1-450]	loss: 0.0101	total loss: 0.0101
Epoch[1-451]	loss: 0.0034	total loss: 0.0034
Epoch[1-452]	loss: 0.0131	total loss: 0.0131
Epoch[1-453]	loss: 0.0036	total loss: 0.0036
