[CONFIG] distributed init (local rank 2)
[CONFIG] Let's use 4 GPUs!
106447 queries in the dataset
5345 queries in the dataset
load initial weights!
None
epoch: 1
train_file: trainstreetlearnU_cmu5kU
val_file: hudsonriver5kU
distributed: True
val_distributed: False
syncBN: False
use_amp: False
seed: 1
port: 12364
feat_dim: 4096
margin: 0.07
optimizer: SAM
wd: 0.03
epochs: 60
lr: 0.0001
scheduler: CosineAnnealingLR
pre_model_name: resnetsafa_dgcnn_asam_2to3_up
num_layers: 6
num_heads: 8
seq_len: 5
rank: 0
world_size: 4
gpu: 0
device: cuda:0
dist_backend: nccl
dist_url: env://
log: True

106447 queries in the dataset
5345 queries in the dataset
Using 8 dataloader workers every process
Model device: cuda:0
Model name: model_20231005_1116
Number of model parameters: 503558144
load initial weights!
Epoch[1-1]	loss: 3.4752	total loss: 3.4752
Epoch[1-94]	loss: 3.4578	total loss: 3.4578
Epoch[1-95]	loss: 3.4509	total loss: 3.4509
Epoch[1-96]	loss: 3.4713	total loss: 3.4713
Epoch[1-97]	loss: 3.4671	total loss: 3.4671
Epoch[1-98]	loss: 3.4719	total loss: 3.4719
Epoch[1-99]	loss: 3.4755	total loss: 3.4755
Epoch[1-100]	loss: 3.4736	total loss: 3.4736
Epoch[1-101]	loss: 3.4624	total loss: 3.4624
Epoch[1-102]	loss: 3.4764	total loss: 3.4764
Epoch[1-103]	loss: 3.4753	total loss: 3.4753
Epoch[1-104]	loss: 3.4600	total loss: 3.4600
Epoch[1-105]	loss: 3.4615	total loss: 3.4615
Epoch[1-106]	loss: 3.4766	total loss: 3.4766
Epoch[1-107]	loss: 3.4859	total loss: 3.4859
Epoch[1-108]	loss: 3.4701	total loss: 3.4701
Epoch[1-109]	loss: 3.4445	total loss: 3.4445
Epoch[1-110]	loss: 3.4686	total loss: 3.4686
Epoch[1-111]	loss: 3.4818	total loss: 3.4818
Epoch[1-112]	loss: 3.4790	total loss: 3.4790
Epoch[1-113]	loss: 3.4718	total loss: 3.4718
Epoch[1-114]	loss: 3.4959	total loss: 3.4959
Epoch[1-115]	loss: 3.4751	total loss: 3.4751
Epoch[1-116]	loss: 3.4527	total loss: 3.4527
Epoch[1-117]	loss: 3.4686	total loss: 3.4686
Epoch[1-118]	loss: 3.4528	total loss: 3.4528
Epoch[1-119]	loss: 3.4740	total loss: 3.4740
Epoch[1-120]	loss: 3.4773	total loss: 3.4773
Epoch[1-121]	loss: 3.4729	total loss: 3.4729
Epoch[1-122]	loss: 3.4355	total loss: 3.4355
Epoch[1-123]	loss: 3.4998	total loss: 3.4998
Epoch[1-124]	loss: 3.4751	total loss: 3.4751
Epoch[1-125]	loss: 3.4542	total loss: 3.4542
Epoch[1-126]	loss: 3.4641	total loss: 3.4641
Epoch[1-127]	loss: 3.4634	total loss: 3.4634
Epoch[1-128]	loss: 3.4855	total loss: 3.4855
Epoch[1-129]	loss: 3.4501	total loss: 3.4501
Epoch[1-130]	loss: 3.4861	total loss: 3.4861
Epoch[1-131]	loss: 3.4414	total loss: 3.4414
Epoch[1-132]	loss: 3.4608	total loss: 3.4608
Epoch[1-133]	loss: 3.4701	total loss: 3.4701
Epoch[1-134]	loss: 3.4734	total loss: 3.4734
Epoch[1-135]	loss: 3.4711	total loss: 3.4711
Epoch[1-136]	loss: 3.4514	total loss: 3.4514
Epoch[1-137]	loss: 3.4747	total loss: 3.4747
Epoch[1-138]	loss: 3.4676	total loss: 3.4676
Epoch[1-139]	loss: 3.4702	total loss: 3.4702
Epoch[1-140]	loss: 3.4658	total loss: 3.4658
Epoch[1-141]	loss: 3.4828	total loss: 3.4828
Epoch[1-142]	loss: 3.4740	total loss: 3.4740
Epoch[1-143]	loss: 3.4794	total loss: 3.4794
Epoch[1-144]	loss: 3.4423	total loss: 3.4423
Epoch[1-145]	loss: 3.4650	total loss: 3.4650
Epoch[1-146]	loss: 3.4753	total loss: 3.4753
Epoch[1-147]	loss: 3.4724	total loss: 3.4724
Epoch[1-148]	loss: 3.4764	total loss: 3.4764
Epoch[1-149]	loss: 3.4456	total loss: 3.4456
Epoch[1-150]	loss: 3.4738	total loss: 3.4738
Epoch[1-151]	loss: 3.4739	total loss: 3.4739
Epoch[1-152]	loss: 3.4758	total loss: 3.4758
Epoch[1-153]	loss: 3.4719	total loss: 3.4719
Epoch[1-154]	loss: 3.4746	total loss: 3.4746
Epoch[1-155]	loss: 3.4738	total loss: 3.4738
Epoch[1-156]	loss: 3.5053	total loss: 3.5053
Epoch[1-157]	loss: 3.4831	total loss: 3.4831
Epoch[1-158]	loss: 3.4527	total loss: 3.4527
Epoch[1-159]	loss: 3.4875	total loss: 3.4875
Epoch[1-160]	loss: 3.4878	total loss: 3.4878
Epoch[1-161]	loss: 3.5036	total loss: 3.5036
Epoch[1-162]	loss: 3.4796	total loss: 3.4796
Epoch[1-163]	loss: 3.4826	total loss: 3.4826
Epoch[1-164]	loss: 3.4796	total loss: 3.4796
Epoch[1-165]	loss: 3.4594	total loss: 3.4594
Epoch[1-166]	loss: 3.4579	total loss: 3.4579
Epoch[1-167]	loss: 3.4723	total loss: 3.4723
Epoch[1-168]	loss: 3.4569	total loss: 3.4569
Epoch[1-169]	loss: 3.4629	total loss: 3.4629
Epoch[1-170]	loss: 3.4830	total loss: 3.4830
Epoch[1-171]	loss: 3.4633	total loss: 3.4633
Epoch[1-172]	loss: 3.4870	total loss: 3.4870
Epoch[1-173]	loss: 3.4627	total loss: 3.4627
Epoch[1-174]	loss: 3.4681	total loss: 3.4681
Epoch[1-175]	loss: 3.4825	total loss: 3.4825
Epoch[1-176]	loss: 3.4618	total loss: 3.4618
Epoch[1-177]	loss: 3.4737	total loss: 3.4737
Epoch[1-178]	loss: 3.4713	total loss: 3.4713
Epoch[1-179]	loss: 3.4779	total loss: 3.4779
Epoch[1-180]	loss: 3.4664	total loss: 3.4664
Epoch[1-181]	loss: 3.4685	total loss: 3.4685
Epoch[1-182]	loss: 3.4668	total loss: 3.4668
Epoch[1-183]	loss: 3.4332	total loss: 3.4332
Epoch[1-184]	loss: 3.4698	total loss: 3.4698
Epoch[1-185]	loss: 3.4600	total loss: 3.4600
Epoch[1-186]	loss: 3.4537	total loss: 3.4537
Epoch[1-187]	loss: 3.4591	total loss: 3.4591
Epoch[1-188]	loss: 3.4975	total loss: 3.4975
Epoch[1-189]	loss: 3.4720	total loss: 3.4720
Epoch[1-190]	loss: 3.4626	total loss: 3.4626
Epoch[1-191]	loss: 3.4653	total loss: 3.4653
Epoch[1-192]	loss: 3.4694	total loss: 3.4694
Epoch[1-193]	loss: 3.4464	total loss: 3.4464
Epoch[1-194]	loss: 3.4738	total loss: 3.4738
Epoch[1-195]	loss: 3.4767	total loss: 3.4767
Epoch[1-196]	loss: 3.4572	total loss: 3.4572
Epoch[1-197]	loss: 3.4525	total loss: 3.4525
Epoch[1-198]	loss: 3.4767	total loss: 3.4767
Epoch[1-199]	loss: 3.4524	total loss: 3.4524
Epoch[1-200]	loss: 3.4389	total loss: 3.4389
Epoch[1-201]	loss: 3.4791	total loss: 3.4791
Epoch[1-202]	loss: 3.4826	total loss: 3.4826
Epoch[1-203]	loss: 3.4800	total loss: 3.4800
Epoch[1-204]	loss: 3.4729	total loss: 3.4729
Epoch[1-205]	loss: 3.4829	total loss: 3.4829
Epoch[1-206]	loss: 3.4624	total loss: 3.4624
Epoch[1-207]	loss: 3.4647	total loss: 3.4647
Epoch[1-208]	loss: 3.4614	total loss: 3.4614
Epoch[1-209]	loss: 3.4618	total loss: 3.4618
Epoch[1-210]	loss: 3.4582	total loss: 3.4582
Epoch[1-211]	loss: 3.4613	total loss: 3.4613
Epoch[1-212]	loss: 3.4782	total loss: 3.4782
Epoch[1-213]	loss: 3.4461	total loss: 3.4461
Epoch[1-214]	loss: 3.4695	total loss: 3.4695
Epoch[1-215]	loss: 3.4545	total loss: 3.4545
Epoch[1-216]	loss: 3.4736	total loss: 3.4736
Epoch[1-217]	loss: 3.4852	total loss: 3.4852
Epoch[1-218]	loss: 3.4619	total loss: 3.4619
Epoch[1-219]	loss: 3.4791	total loss: 3.4791
Epoch[1-220]	loss: 3.4724	total loss: 3.4724
Epoch[1-221]	loss: 3.4460	total loss: 3.4460
Epoch[1-222]	loss: 3.4589	total loss: 3.4589
Epoch[1-223]	loss: 3.4540	total loss: 3.4540
Epoch[1-224]	loss: 3.4597	total loss: 3.4597
Epoch[1-225]	loss: 3.4725	total loss: 3.4725
Epoch[1-226]	loss: 3.4717	total loss: 3.4717
Epoch[1-227]	loss: 3.4692	total loss: 3.4692
Epoch[1-228]	loss: 3.4550	total loss: 3.4550
Epoch[1-229]	loss: 3.4664	total loss: 3.4664
Epoch[1-230]	loss: 3.4823	total loss: 3.4823
Epoch[1-231]	loss: 3.4588	total loss: 3.4588
Epoch[1-232]	loss: 3.4807	total loss: 3.4807
Epoch[1-233]	loss: 3.4550	total loss: 3.4550
Epoch[1-234]	loss: 3.4588	total loss: 3.4588
Epoch[1-235]	loss: 3.4516	total loss: 3.4516
Epoch[1-236]	loss: 3.4771	total loss: 3.4771
Epoch[1-237]	loss: 3.4754	total loss: 3.4754
Epoch[1-238]	loss: 3.4668	total loss: 3.4668
Epoch[1-239]	loss: 3.4582	total loss: 3.4582
Epoch[1-240]	loss: 3.4526	total loss: 3.4526
Epoch[1-241]	loss: 3.4858	total loss: 3.4858
Epoch[1-242]	loss: 3.4748	total loss: 3.4748
Epoch[1-243]	loss: 3.4750	total loss: 3.4750
Epoch[1-244]	loss: 3.4457	total loss: 3.4457
Epoch[1-245]	loss: 3.4789	total loss: 3.4789
Epoch[1-246]	loss: 3.4610	total loss: 3.4610
Epoch[1-247]	loss: 3.4738	total loss: 3.4738
Epoch[1-248]	loss: 3.4667	total loss: 3.4667
Epoch[1-249]	loss: 3.4928	total loss: 3.4928
Epoch[1-250]	loss: 3.4433	total loss: 3.4433
Epoch[1-251]	loss: 3.4511	total loss: 3.4511
Epoch[1-252]	loss: 3.4800	total loss: 3.4800
Epoch[1-253]	loss: 3.4733	total loss: 3.4733
Epoch[1-254]	loss: 3.4547	total loss: 3.4547
Epoch[1-255]	loss: 3.4821	total loss: 3.4821
Epoch[1-256]	loss: 3.4388	total loss: 3.4388
Epoch[1-257]	loss: 3.4823	total loss: 3.4823
Epoch[1-258]	loss: 3.4618	total loss: 3.4618
Epoch[1-259]	loss: 3.5095	total loss: 3.5095
Epoch[1-260]	loss: 3.4717	total loss: 3.4717
Epoch[1-261]	loss: 3.4829	total loss: 3.4829
Epoch[1-262]	loss: 3.4510	total loss: 3.4510
Epoch[1-263]	loss: 3.4884	total loss: 3.4884
Epoch[1-264]	loss: 3.4769	total loss: 3.4769
Epoch[1-265]	loss: 3.4687	total loss: 3.4687
Epoch[1-266]	loss: 3.4739	total loss: 3.4739
Epoch[1-267]	loss: 3.4630	total loss: 3.4630
Epoch[1-268]	loss: 3.4894	total loss: 3.4894
Epoch[1-269]	loss: 3.4890	total loss: 3.4890
Epoch[1-270]	loss: 3.4695	total loss: 3.4695
Epoch[1-271]	loss: 3.4682	total loss: 3.4682
Epoch[1-272]	loss: 3.5055	total loss: 3.5055
Epoch[1-273]	loss: 3.4802	total loss: 3.4802
Epoch[1-274]	loss: 3.4960	total loss: 3.4960
Epoch[1-275]	loss: 3.4606	total loss: 3.4606
Epoch[1-276]	loss: 3.4701	total loss: 3.4701
Epoch[1-277]	loss: 3.4688	total loss: 3.4688
Epoch[1-278]	loss: 3.4642	total loss: 3.4642
Epoch[1-279]	loss: 3.4738	total loss: 3.4738
Epoch[1-280]	loss: 3.4738	total loss: 3.4738
Epoch[1-281]	loss: 3.4601	total loss: 3.4601
Epoch[1-282]	loss: 3.4671	total loss: 3.4671
Epoch[1-283]	loss: 3.4597	total loss: 3.4597
Epoch[1-284]	loss: 3.4547	total loss: 3.4547
Epoch[1-285]	loss: 3.4801	total loss: 3.4801
Epoch[1-286]	loss: 3.4753	total loss: 3.4753
Epoch[1-287]	loss: 3.4866	total loss: 3.4866
Epoch[1-288]	loss: 3.4557	total loss: 3.4557
Epoch[1-289]	loss: 3.4732	total loss: 3.4732
Epoch[1-290]	loss: 3.4675	total loss: 3.4675
Epoch[1-291]	loss: 3.4746	total loss: 3.4746
Epoch[1-292]	loss: 3.4734	total loss: 3.4734
Epoch[1-293]	loss: 3.4749	total loss: 3.4749
Epoch[1-294]	loss: 3.4701	total loss: 3.4701
Epoch[1-295]	loss: 3.4735	total loss: 3.4735
Epoch[1-296]	loss: 3.4657	total loss: 3.4657
Epoch[1-297]	loss: 3.4648	total loss: 3.4648
Epoch[1-298]	loss: 3.4566	total loss: 3.4566
Epoch[1-299]	loss: 3.4707	total loss: 3.4707
Epoch[1-300]	loss: 3.4681	total loss: 3.4681
Epoch[1-301]	loss: 3.4670	total loss: 3.4670
Epoch[1-302]	loss: 3.4748	total loss: 3.4748
Epoch[1-303]	loss: 3.4772	total loss: 3.4772
Epoch[1-304]	loss: 3.4596	total loss: 3.4596
Epoch[1-305]	loss: 3.4650	total loss: 3.4650
Epoch[1-306]	loss: 3.4715	total loss: 3.4715
Epoch[1-307]	loss: 3.4776	total loss: 3.4776
Epoch[1-308]	loss: 3.4803	total loss: 3.4803
Epoch[1-309]	loss: 3.4583	total loss: 3.4583
Epoch[1-310]	loss: 3.4631	total loss: 3.4631
Epoch[1-311]	loss: 3.4728	total loss: 3.4728
Epoch[1-312]	loss: 3.4690	total loss: 3.4690
Epoch[1-313]	loss: 3.4617	total loss: 3.4617
Epoch[1-314]	loss: 3.4739	total loss: 3.4739
Epoch[1-315]	loss: 3.4809	total loss: 3.4809
Epoch[1-316]	loss: 3.4834	total loss: 3.4834
Epoch[1-317]	loss: 3.4686	total loss: 3.4686
Epoch[1-318]	loss: 3.4666	total loss: 3.4666
Epoch[1-319]	loss: 3.4810	total loss: 3.4810
Epoch[1-320]	loss: 3.4748	total loss: 3.4748
Epoch[1-321]	loss: 3.4719	total loss: 3.4719
Epoch[1-322]	loss: 3.4699	total loss: 3.4699
Epoch[1-323]	loss: 3.4887	total loss: 3.4887
Epoch[1-324]	loss: 3.4807	total loss: 3.4807
Epoch[1-325]	loss: 3.4604	total loss: 3.4604
Epoch[1-326]	loss: 3.4805	total loss: 3.4805
Epoch[1-327]	loss: 3.4616	total loss: 3.4616
Epoch[1-328]	loss: 3.4736	total loss: 3.4736
Epoch[1-329]	loss: 3.4835	total loss: 3.4835
Epoch[1-330]	loss: 3.4896	total loss: 3.4896
Epoch[1-331]	loss: 3.4574	total loss: 3.4574
Epoch[1-332]	loss: 3.4515	total loss: 3.4515
Epoch[1-333]	loss: 3.4635	total loss: 3.4635
Epoch[1-334]	loss: 3.4636	total loss: 3.4636
Epoch[1-335]	loss: 3.4840	total loss: 3.4840
Epoch[1-336]	loss: 3.4824	total loss: 3.4824
Epoch[1-337]	loss: 3.4832	total loss: 3.4832
Epoch[1-338]	loss: 3.4818	total loss: 3.4818
Epoch[1-339]	loss: 3.4471	total loss: 3.4471
Epoch[1-340]	loss: 3.4874	total loss: 3.4874
Epoch[1-341]	loss: 3.4725	total loss: 3.4725
Epoch[1-342]	loss: 3.4861	total loss: 3.4861
Epoch[1-343]	loss: 3.4586	total loss: 3.4586
Epoch[1-344]	loss: 3.4619	total loss: 3.4619
Epoch[1-345]	loss: 3.4649	total loss: 3.4649
Epoch[1-346]	loss: 3.4709	total loss: 3.4709
Epoch[1-347]	loss: 3.4591	total loss: 3.4591
Epoch[1-348]	loss: 3.4746	total loss: 3.4746
Epoch[1-349]	loss: 3.4567	total loss: 3.4567
Epoch[1-350]	loss: 3.4663	total loss: 3.4663
Epoch[1-351]	loss: 3.4656	total loss: 3.4656
Epoch[1-352]	loss: 3.4766	total loss: 3.4766
Epoch[1-353]	loss: 3.4536	total loss: 3.4536
Epoch[1-354]	loss: 3.4600	total loss: 3.4600
Epoch[1-355]	loss: 3.4511	total loss: 3.4511
Epoch[1-356]	loss: 3.4537	total loss: 3.4537
Epoch[1-357]	loss: 3.4698	total loss: 3.4698
Epoch[1-358]	loss: 3.4559	total loss: 3.4559
Epoch[1-359]	loss: 3.4624	total loss: 3.4624
Epoch[1-360]	loss: 3.4648	total loss: 3.4648
Epoch[1-361]	loss: 3.4623	total loss: 3.4623
Epoch[1-362]	loss: 3.4651	total loss: 3.4651
Epoch[1-363]	loss: 3.4409	total loss: 3.4409
Epoch[1-364]	loss: 3.4667	total loss: 3.4667
Epoch[1-365]	loss: 3.4541	total loss: 3.4541
Epoch[1-366]	loss: 3.4662	total loss: 3.4662
Epoch[1-367]	loss: 3.4869	total loss: 3.4869
Epoch[1-368]	loss: 3.4639	total loss: 3.4639
Epoch[1-369]	loss: 3.4554	total loss: 3.4554
Epoch[1-370]	loss: 3.4718	total loss: 3.4718
Epoch[1-371]	loss: 3.4656	total loss: 3.4656
Epoch[1-372]	loss: 3.4548	total loss: 3.4548
Epoch[1-373]	loss: 3.4559	total loss: 3.4559
Epoch[1-374]	loss: 3.4616	total loss: 3.4616
Epoch[1-375]	loss: 3.4682	total loss: 3.4682
Epoch[1-376]	loss: 3.4789	total loss: 3.4789
Epoch[1-377]	loss: 3.4944	total loss: 3.4944
Epoch[1-378]	loss: 3.4750	total loss: 3.4750
Epoch[1-379]	loss: 3.4738	total loss: 3.4738
Epoch[1-380]	loss: 3.4495	total loss: 3.4495
Epoch[1-381]	loss: 3.4614	total loss: 3.4614
Epoch[1-382]	loss: 3.4581	total loss: 3.4581
Epoch[1-383]	loss: 3.4642	total loss: 3.4642
Epoch[1-384]	loss: 3.4848	total loss: 3.4848
Epoch[1-385]	loss: 3.4615	total loss: 3.4615
Epoch[1-386]	loss: 3.4792	total loss: 3.4792
Epoch[1-387]	loss: 3.4707	total loss: 3.4707
Epoch[1-388]	loss: 3.4642	total loss: 3.4642
Epoch[1-389]	loss: 3.4717	total loss: 3.4717
Epoch[1-390]	loss: 3.4907	total loss: 3.4907
Epoch[1-391]	loss: 3.4713	total loss: 3.4713
Epoch[1-392]	loss: 3.4614	total loss: 3.4614
Epoch[1-393]	loss: 3.4676	total loss: 3.4676
Epoch[1-394]	loss: 3.4487	total loss: 3.4487
Epoch[1-395]	loss: 3.4787	total loss: 3.4787
Epoch[1-396]	loss: 3.4723	total loss: 3.4723
Epoch[1-397]	loss: 3.4844	total loss: 3.4844
Epoch[1-398]	loss: 3.4963	total loss: 3.4963
Epoch[1-399]	loss: 3.4488	total loss: 3.4488
Epoch[1-400]	loss: 3.4642	total loss: 3.4642
Epoch[1-401]	loss: 3.4622	total loss: 3.4622
Epoch[1-402]	loss: 3.4727	total loss: 3.4727
Epoch[1-403]	loss: 3.4742	total loss: 3.4742
Epoch[1-404]	loss: 3.4779	total loss: 3.4779
Epoch[1-405]	loss: 3.4623	total loss: 3.4623
Epoch[1-406]	loss: 3.4722	total loss: 3.4722
Epoch[1-407]	loss: 3.4679	total loss: 3.4679
Epoch[1-408]	loss: 3.4747	total loss: 3.4747
Epoch[1-409]	loss: 3.4678	total loss: 3.4678
Epoch[1-410]	loss: 3.4766	total loss: 3.4766
Epoch[1-411]	loss: 3.4584	total loss: 3.4584
Epoch[1-412]	loss: 3.4575	total loss: 3.4575
Epoch[1-413]	loss: 3.4665	total loss: 3.4665
Epoch[1-414]	loss: 3.4733	total loss: 3.4733
Epoch[1-415]	loss: 3.4725	total loss: 3.4725
Epoch[1-416]	loss: 3.4470	total loss: 3.4470
Epoch[1-417]	loss: 3.4749	total loss: 3.4749
Epoch[1-418]	loss: 3.4692	total loss: 3.4692
Epoch[1-419]	loss: 3.4711	total loss: 3.4711
Epoch[1-420]	loss: 3.4608	total loss: 3.4608
Epoch[1-421]	loss: 3.4568	total loss: 3.4568
Epoch[1-422]	loss: 3.4701	total loss: 3.4701
Epoch[1-423]	loss: 3.4602	total loss: 3.4602
Epoch[1-424]	loss: 3.4652	total loss: 3.4652
Epoch[1-425]	loss: 3.4673	total loss: 3.4673
Epoch[1-426]	loss: 3.4847	total loss: 3.4847
Epoch[1-427]	loss: 3.4812	total loss: 3.4812
Epoch[1-428]	loss: 3.4788	total loss: 3.4788
Epoch[1-429]	loss: 3.4701	total loss: 3.4701
Epoch[1-430]	loss: 3.4693	total loss: 3.4693
Epoch[1-431]	loss: 3.4719	total loss: 3.4719
Epoch[1-432]	loss: 3.4544	total loss: 3.4544
Epoch[1-433]	loss: 3.4754	total loss: 3.4754
Epoch[1-434]	loss: 3.4612	total loss: 3.4612
Epoch[1-435]	loss: 3.4542	total loss: 3.4542
Epoch[1-436]	loss: 3.4594	total loss: 3.4594
Epoch[1-437]	loss: 3.4651	total loss: 3.4651
Epoch[1-438]	loss: 3.4596	total loss: 3.4596
Epoch[1-439]	loss: 3.4674	total loss: 3.4674
Epoch[1-440]	loss: 3.4571	total loss: 3.4571
Epoch[1-441]	loss: 3.4637	total loss: 3.4637
Epoch[1-442]	loss: 3.4667	total loss: 3.4667
Epoch[1-443]	loss: 3.4834	total loss: 3.4834
Epoch[1-444]	loss: 3.4544	total loss: 3.4544
Epoch[1-445]	loss: 3.4779	total loss: 3.4779
Epoch[1-446]	loss: 3.4611	total loss: 3.4611
Epoch[1-447]	loss: 3.4832	total loss: 3.4832
Epoch[1-448]	loss: 3.4603	total loss: 3.4603
Epoch[1-449]	loss: 3.4775	total loss: 3.4775
Epoch[1-450]	loss: 3.4620	total loss: 3.4620
Epoch[1-451]	loss: 3.4799	total loss: 3.4799
Epoch[1-452]	loss: 3.4792	total loss: 3.4792
Epoch[1-453]	loss: 3.4699	total loss: 3.4699
Epoch[1-454]	loss: 3.4609	total loss: 3.4609
